customer_id,recency,frequency,monetary,r_score,f_score,m_score,rfm_score,rfm_total,segment
CUST005616,393,10,337.92,1,4,3,143,8,At Risk
CUST005617,0,14,465.34,5,4,4,544,13,Champions
CUST005618,268,9,306.39,2,3,3,233,8,At Risk
CUST005619,258,6,245.40999999999997,2,2,3,223,7,Others
CUST005620,221,9,326.4,2,3,3,233,8,At Risk
CUST005621,456,4,217.44,1,2,2,122,5,Hibernating
CUST005622,174,13,442.84,2,4,4,244,10,Cant Lose Them
CUST005623,353,8,285.44,1,3,3,133,7,At Risk
CUST005624,308,3,218.45000000000002,1,1,2,112,4,Hibernating
CUST005625,406,7,248.88,1,3,3,133,7,At Risk
CUST005626,197,6,220.94,2,2,2,222,6,Hibernating
CUST005627,190,7,361.94,2,3,3,233,8,At Risk
CUST005628,388,7,209.4,1,3,2,132,6,Others
CUST005629,315,6,341.92999999999995,1,2,3,123,6,Lost
CUST005630,103,10,338.88,3,4,3,343,10,Loyal Customers
CUST005631,211,4,97.47,2,2,1,221,5,Hibernating
CUST005632,311,3,104.97,1,1,1,111,3,Hibernating
CUST005633,360,4,131.97,1,2,2,122,5,Hibernating
CUST005634,196,7,397.41,2,3,4,234,9,At Risk
CUST005635,0,9,317.9,5,3,3,533,11,Potential Loyalists
CUST005636,326,4,87.97,1,2,1,121,4,Hibernating
CUST005637,138,7,391.90999999999997,2,3,4,234,9,At Risk
CUST005638,52,7,232.89999999999998,3,3,2,332,8,Potential Loyalists
CUST005639,0,3,394.97,5,1,4,514,10,Others
CUST005640,357,8,235.42,1,3,3,133,7,At Risk
CUST005641,283,3,65.97,2,1,1,211,4,Hibernating
CUST005642,245,9,219.90999999999997,2,3,2,232,7,Others
CUST005643,420,6,430.91999999999996,1,2,4,124,7,Lost
CUST005644,338,7,298.41999999999996,1,3,3,133,7,At Risk
CUST005645,444,11,362.36999999999995,1,4,3,143,8,At Risk
CUST005646,119,5,117.94,2,2,1,221,5,Hibernating
CUST005647,266,7,284.94,2,3,3,233,8,At Risk
CUST005648,95,10,344.86,3,4,3,343,10,Loyal Customers
CUST005649,245,10,313.39,2,4,3,243,9,At Risk
CUST005650,243,14,406.33,2,4,4,244,10,Cant Lose Them
CUST005651,337,8,240.92,1,3,3,133,7,At Risk
CUST005652,274,8,251.39999999999998,2,3,3,233,8,At Risk
CUST005653,337,11,405.84999999999997,1,4,4,144,9,Cant Lose Them
CUST005654,345,5,198.94,1,2,2,122,5,Hibernating
CUST005655,502,7,179.93,1,3,2,132,6,Others
CUST005656,235,8,286.91999999999996,2,3,3,233,8,At Risk
CUST005657,168,11,416.37,2,4,4,244,10,Cant Lose Them
CUST005658,296,3,174.95,2,1,2,212,5,Hibernating
CUST005659,183,9,303.37,2,3,3,233,8,At Risk
CUST005660,430,5,177.95,1,2,2,122,5,Hibernating
CUST005661,239,13,481.38,2,4,4,244,10,Cant Lose Them
CUST005662,208,7,155.93,2,3,2,232,7,Others
CUST005663,219,15,1111.27,2,4,5,245,11,Cant Lose Them
CUST005664,347,10,289.36999999999995,1,4,3,143,8,At Risk
CUST005665,252,7,159.44,2,3,2,232,7,Others
CUST005666,200,15,409.83,2,4,4,244,10,Cant Lose Them
CUST005667,449,13,502.36,1,4,4,144,9,Cant Lose Them
CUST005668,177,9,259.9,2,3,3,233,8,At Risk
CUST005669,273,10,327.35999999999996,2,4,3,243,9,At Risk
CUST005670,340,9,468.38,1,3,4,134,8,At Risk
CUST005671,93,3,153.98,3,1,2,312,6,Potential Loyalists
CUST005672,321,5,109.94999999999999,1,2,1,121,4,Hibernating
CUST005673,156,7,289.92,2,3,3,233,8,At Risk
CUST005674,358,8,422.9,1,3,4,134,8,At Risk
CUST005675,166,3,189.95,2,1,2,212,5,Hibernating
CUST005676,344,6,267.91999999999996,1,2,3,123,6,Lost
CUST005677,389,4,142.95999999999998,1,2,2,122,5,Hibernating
CUST005678,363,2,59.989999999999995,1,1,1,111,3,Hibernating
CUST005679,297,12,352.84999999999997,2,4,3,243,9,At Risk
CUST005680,245,6,225.89999999999998,2,2,2,222,6,Hibernating
CUST005681,207,4,118.94999999999999,2,2,1,221,5,Hibernating
CUST005682,428,9,571.91,1,3,4,134,8,At Risk
CUST005683,194,10,443.88,2,4,4,244,10,Cant Lose Them
CUST005684,157,4,132.94,2,2,2,222,6,Hibernating
CUST005685,341,6,172.42,1,2,2,122,5,Hibernating
CUST005686,184,12,341.34999999999997,2,4,3,243,9,At Risk
CUST005687,167,6,202.95,2,2,2,222,6,Hibernating
CUST005688,114,11,422.37,2,4,4,244,10,Cant Lose Them
CUST005689,217,3,86.96,2,1,1,211,4,Hibernating
CUST005690,261,9,313.92,2,3,3,233,8,At Risk
CUST005691,296,11,448.84999999999997,2,4,4,244,10,Cant Lose Them
CUST005692,372,3,209.96999999999997,1,1,2,112,4,Hibernating
CUST005693,326,8,387.9,1,3,4,134,8,At Risk
CUST005694,249,8,314.91999999999996,2,3,3,233,8,At Risk
CUST005695,248,3,55.97,2,1,1,211,4,Hibernating
CUST005696,325,13,608.79,1,4,4,144,9,Cant Lose Them
CUST005697,407,14,717.81,1,4,4,144,9,Cant Lose Them
CUST005698,283,6,200.45,2,2,2,222,6,Hibernating
CUST005699,219,8,441.88,2,3,4,234,9,At Risk
CUST005700,162,10,550.37,2,4,4,244,10,Cant Lose Them
CUST005701,113,14,571.8199999999999,2,4,4,244,10,Cant Lose Them
CUST005702,341,5,199.95,1,2,2,122,5,Hibernating
CUST005703,332,8,278.88,1,3,3,133,7,At Risk
CUST005704,332,8,228.91,1,3,2,132,6,Others
CUST005705,256,3,84.97,2,1,1,211,4,Hibernating
CUST005706,421,8,308.92999999999995,1,3,3,133,7,At Risk
CUST005707,217,10,423.39,2,4,4,244,10,Cant Lose Them
CUST005708,373,3,169.94,1,1,2,112,4,Hibernating
CUST005709,265,5,134.96,2,2,2,222,6,Hibernating
CUST005710,204,7,236.42999999999998,2,3,3,233,8,At Risk
CUST005711,333,3,87.97,1,1,1,111,3,Hibernating
CUST005712,314,5,111.94999999999999,1,2,1,121,4,Hibernating
CUST005713,308,4,378.91999999999996,1,2,3,123,6,Lost
CUST005714,278,5,138.95,2,2,2,222,6,Hibernating
CUST005715,265,11,547.8599999999999,2,4,4,244,10,Cant Lose Them
CUST005716,527,8,355.89,1,3,3,133,7,At Risk
CUST005717,397,10,429.85999999999996,1,4,4,144,9,Cant Lose Them
CUST005718,348,4,184.95999999999998,1,2,2,122,5,Hibernating
CUST005719,282,5,249.92999999999998,2,2,3,223,7,Others
CUST005720,378,4,88.46,1,2,1,121,4,Hibernating
CUST005721,325,16,575.27,1,4,4,144,9,Cant Lose Them
CUST005722,272,7,242.92,2,3,3,233,8,At Risk
CUST005723,237,10,468.84999999999997,2,4,4,244,10,Cant Lose Them
CUST005724,261,6,197.90999999999997,2,2,2,222,6,Hibernating
CUST005725,0,8,421.91999999999996,5,3,4,534,12,Others
CUST005726,292,6,189.95,2,2,2,222,6,Hibernating
CUST005727,217,7,223.42,2,3,2,232,7,Others
CUST005728,442,7,280.41999999999996,1,3,3,133,7,At Risk
CUST005729,272,2,62.97,2,1,1,211,4,Hibernating
CUST005730,141,10,374.39,2,4,3,243,9,At Risk
CUST005731,264,7,321.93,2,3,3,233,8,At Risk
CUST005732,157,7,318.91999999999996,2,3,3,233,8,At Risk
CUST005733,321,2,45.97,1,1,1,111,3,Hibernating
CUST005734,301,4,107.97,2,2,1,221,5,Hibernating
CUST005735,373,7,421.41999999999996,1,3,4,134,8,At Risk
CUST005736,184,6,139.42999999999998,2,2,2,222,6,Hibernating
CUST005737,273,7,349.93,2,3,3,233,8,At Risk
CUST005738,122,10,338.85,2,4,3,243,9,At Risk
CUST005739,345,4,77.46,1,2,1,121,4,Hibernating
CUST005740,326,4,153.45,1,2,2,122,5,Hibernating
CUST005741,323,12,478.33,1,4,4,144,9,Cant Lose Them
CUST005742,270,7,247.39999999999998,2,3,3,233,8,At Risk
CUST005743,314,4,189.94,1,2,2,122,5,Hibernating
CUST005744,443,7,304.89,1,3,3,133,7,At Risk
CUST005745,239,7,341.91999999999996,2,3,3,233,8,At Risk
CUST005746,284,6,394.92999999999995,2,2,4,224,8,Others
CUST005747,152,4,89.97,2,2,1,221,5,Hibernating
CUST005748,176,7,184.94,2,3,2,232,7,Others
CUST005749,280,4,126.92999999999999,2,2,2,222,6,Hibernating
CUST005750,389,10,507.88,1,4,4,144,9,Cant Lose Them
CUST005751,242,13,519.8199999999999,2,4,4,244,10,Cant Lose Them
CUST005752,244,9,236.40999999999997,2,3,3,233,8,At Risk
CUST005753,226,8,380.90999999999997,2,3,3,233,8,At Risk
CUST005754,212,9,371.87,2,3,3,233,8,At Risk
CUST005755,301,6,173.45,2,2,2,222,6,Hibernating
CUST005756,108,7,402.94,3,3,4,334,10,Others
CUST005757,408,7,325.9,1,3,3,133,7,At Risk
CUST005758,198,2,54.989999999999995,2,1,1,211,4,Hibernating
CUST005759,347,2,204.97,1,1,2,112,4,Hibernating
CUST005760,132,2,42.98,2,1,1,211,4,Hibernating
CUST005761,342,9,466.35999999999996,1,3,4,134,8,At Risk
CUST005762,342,3,156.95999999999998,1,1,2,112,4,Hibernating
CUST005763,311,7,305.41999999999996,1,3,3,133,7,At Risk
CUST005764,162,15,450.84,2,4,4,244,10,Cant Lose Them
CUST005765,296,8,370.89,2,3,3,233,8,At Risk
CUST005766,142,5,311.43,2,2,3,223,7,Others
CUST005767,242,3,81.98,2,1,1,211,4,Hibernating
CUST005768,381,5,165.95,1,2,2,122,5,Hibernating
CUST005769,356,6,190.93,1,2,2,122,5,Hibernating
CUST005770,271,3,144.95999999999998,2,1,2,212,5,Hibernating
CUST005771,164,9,440.88,2,3,4,234,9,At Risk
CUST005772,339,4,142.95999999999998,1,2,2,122,5,Hibernating
CUST005773,272,7,320.95,2,3,3,233,8,At Risk
CUST005774,19,6,306.92999999999995,5,2,3,523,10,Potential Loyalists
CUST005775,354,8,417.39,1,3,4,134,8,At Risk
CUST005776,267,3,144.95,2,1,2,212,5,Hibernating
CUST005777,399,6,188.91,1,2,2,122,5,Hibernating
CUST005778,151,3,90.97,2,1,1,211,4,Hibernating
CUST005779,0,13,547.84,5,4,4,544,13,Champions
CUST005780,300,5,168.92999999999998,2,2,2,222,6,Hibernating
CUST005781,301,9,553.36,2,3,4,234,9,At Risk
CUST005782,87,7,296.94,3,3,3,333,9,Potential Loyalists
CUST005783,164,10,529.9,2,4,4,244,10,Cant Lose Them
CUST005784,567,8,283.9,1,3,3,133,7,At Risk
CUST005785,236,10,259.39,2,4,3,243,9,At Risk
CUST005786,348,4,89.94999999999999,1,2,1,121,4,Hibernating
CUST005787,199,10,634.86,2,4,4,244,10,Cant Lose Them
CUST005788,44,14,714.3399999999999,3,4,4,344,11,Loyal Customers
CUST005789,251,7,231.91,2,3,2,232,7,Others
CUST005790,241,7,212.42000000000002,2,3,2,232,7,Others
CUST005791,226,6,259.93,2,2,3,223,7,Others
CUST005792,257,4,86.96,2,2,1,221,5,Hibernating
CUST005793,298,4,83.96,2,2,1,221,5,Hibernating
CUST005794,253,11,319.85999999999996,2,4,3,243,9,At Risk
CUST005795,133,4,125.96,2,2,2,222,6,Hibernating
CUST005796,322,9,441.88,1,3,4,134,8,At Risk
CUST005797,59,8,151.42,3,3,2,332,8,Potential Loyalists
CUST005798,48,4,114.96,3,2,1,321,6,Potential Loyalists
CUST005799,349,3,94.97,1,1,1,111,3,Hibernating
CUST005800,324,5,330.90999999999997,1,2,3,123,6,Lost
CUST005801,263,6,201.94,2,2,2,222,6,Hibernating
CUST005802,119,3,64.97,2,1,1,211,4,Hibernating
CUST005803,193,2,65.97,2,1,1,211,4,Hibernating
CUST005804,241,9,485.39,2,3,4,234,9,At Risk
CUST005805,97,6,232.91,3,2,2,322,7,Potential Loyalists
CUST005806,190,15,764.27,2,4,4,244,10,Cant Lose Them
CUST005807,340,4,183.94,1,2,2,122,5,Hibernating
CUST005808,424,9,243.89999999999998,1,3,3,133,7,At Risk
CUST005809,224,8,358.87,2,3,3,233,8,At Risk
CUST005810,351,6,324.93999999999994,1,2,3,123,6,Lost
CUST005811,63,4,204.94,3,2,2,322,7,Potential Loyalists
CUST005812,341,2,49.97,1,1,1,111,3,Hibernating
CUST005813,183,10,317.89,2,4,3,243,9,At Risk
CUST005814,303,9,378.90999999999997,1,3,3,133,7,At Risk
CUST005815,243,8,275.88,2,3,3,233,8,At Risk
CUST005816,412,7,188.91,1,3,2,132,6,Others
CUST005817,175,2,32.98,2,1,1,211,4,Hibernating
CUST005818,337,8,291.42999999999995,1,3,3,133,7,At Risk
CUST005819,239,7,278.9,2,3,3,233,8,At Risk
CUST005820,252,3,94.99,2,1,1,211,4,Hibernating
CUST005821,250,5,163.95,2,2,2,222,6,Hibernating
CUST005822,178,2,55.97,2,1,1,211,4,Hibernating
CUST005823,268,6,477.93,2,2,4,224,8,Others
CUST005824,263,6,322.94,2,2,3,223,7,Others
CUST005825,296,10,228.39999999999998,2,4,2,242,8,Others
CUST005826,279,5,246.44,2,2,3,223,7,Others
CUST005827,356,5,199.94,1,2,2,122,5,Hibernating
CUST005828,369,11,305.34999999999997,1,4,3,143,8,At Risk
CUST005829,156,3,86.97999999999999,2,1,1,211,4,Hibernating
CUST005830,363,5,131.42999999999998,1,2,2,122,5,Hibernating
CUST005831,141,5,167.44,2,2,2,222,6,Hibernating
CUST005832,333,8,261.90999999999997,1,3,3,133,7,At Risk
CUST005833,336,3,87.97,1,1,1,111,3,Hibernating
CUST005834,63,10,279.87,3,4,3,343,10,Loyal Customers
CUST005835,280,9,325.88,2,3,3,233,8,At Risk
CUST005836,219,8,349.40999999999997,2,3,3,233,8,At Risk
CUST005837,188,5,187.95,2,2,2,222,6,Hibernating
CUST005838,415,7,281.90999999999997,1,3,3,133,7,At Risk
CUST005839,199,2,64.99,2,1,1,211,4,Hibernating
CUST005840,182,8,432.93,2,3,4,234,9,At Risk
CUST005841,278,4,130.48,2,2,2,222,6,Hibernating
CUST005842,344,6,188.91,1,2,2,122,5,Hibernating
CUST005843,254,4,151.97,2,2,2,222,6,Hibernating
CUST005844,395,3,65.97,1,1,1,111,3,Hibernating
CUST005845,327,11,483.84,1,4,4,144,9,Cant Lose Them
CUST005846,34,10,309.89,4,4,3,443,11,Loyal Customers
CUST005847,212,9,254.39999999999998,2,3,3,233,8,At Risk
CUST005848,209,4,78.46,2,2,1,221,5,Hibernating
CUST005849,321,6,214.95,1,2,2,122,5,Hibernating
CUST005850,0,13,566.3199999999999,5,4,4,544,13,Champions
CUST005851,545,2,37.98,1,1,1,111,3,Hibernating
CUST005852,327,7,245.93,1,3,3,133,7,At Risk
CUST005853,286,6,274.95,2,2,3,223,7,Others
CUST005854,397,12,434.36,1,4,4,144,9,Cant Lose Them
CUST005855,523,6,159.95,1,2,2,122,5,Hibernating
CUST005856,364,11,679.3499999999999,1,4,4,144,9,Cant Lose Them
CUST005857,372,5,334.94,1,2,3,123,6,Lost
CUST005858,284,11,471.89,2,4,4,244,10,Cant Lose Them
CUST005859,254,3,76.97,2,1,1,211,4,Hibernating
CUST005860,218,7,185.91,2,3,2,232,7,Others
CUST005861,180,3,111.97,2,1,1,211,4,Hibernating
CUST005862,195,7,178.95,2,3,2,232,7,Others
CUST005863,124,5,197.95,2,2,2,222,6,Hibernating
CUST005864,261,10,466.37,2,4,4,244,10,Cant Lose Them
CUST005865,88,2,85.46,3,1,1,311,5,Potential Loyalists
CUST005866,290,12,551.86,2,4,4,244,10,Cant Lose Them
CUST005867,266,2,106.97999999999999,2,1,1,211,4,Hibernating
CUST005868,285,5,162.95999999999998,2,2,2,222,6,Hibernating
CUST005869,213,5,95.94999999999999,2,2,1,221,5,Hibernating
CUST005870,602,9,332.40999999999997,1,3,3,133,7,At Risk
CUST005871,416,8,396.42,1,3,4,134,8,At Risk
CUST005872,135,5,140.95,2,2,2,222,6,Hibernating
CUST005873,295,15,856.79,2,4,5,245,11,Cant Lose Them
CUST005874,204,5,184.91,2,2,2,222,6,Hibernating
CUST005875,160,7,256.87,2,3,3,233,8,At Risk
CUST005876,125,9,227.39999999999998,2,3,2,232,7,Others
CUST005877,316,12,463.38,1,4,4,144,9,Cant Lose Them
CUST005878,196,7,383.41999999999996,2,3,3,233,8,At Risk
CUST005879,374,5,136.97,1,2,2,122,5,Hibernating
CUST005880,377,8,323.90999999999997,1,3,3,133,7,At Risk
CUST005881,418,3,101.96,1,1,1,111,3,Hibernating
CUST005882,177,11,411.85999999999996,2,4,4,244,10,Cant Lose Them
CUST005883,321,5,288.90999999999997,1,2,3,123,6,Lost
CUST005884,338,4,123.47999999999999,1,2,1,121,4,Hibernating
CUST005885,218,8,256.9,2,3,3,233,8,At Risk
CUST005886,186,7,311.9,2,3,3,233,8,At Risk
CUST005887,443,2,39.98,1,1,1,111,3,Hibernating
CUST005888,294,9,310.87,2,3,3,233,8,At Risk
CUST005889,338,5,283.95,1,2,3,123,6,Lost
CUST005890,181,6,227.92999999999998,2,2,2,222,6,Hibernating
CUST005891,138,7,367.90999999999997,2,3,3,233,8,At Risk
CUST005892,208,6,227.94,2,2,2,222,6,Hibernating
CUST005893,256,6,293.94,2,2,3,223,7,Others
CUST005894,155,8,373.93,2,3,3,233,8,At Risk
CUST005895,268,3,259.96,2,1,3,213,6,Others
CUST005896,87,8,257.41999999999996,3,3,3,333,9,Potential Loyalists
CUST005897,149,11,357.39,2,4,3,243,9,At Risk
CUST005898,342,8,354.86,1,3,3,133,7,At Risk
CUST005899,335,7,199.91,1,3,2,132,6,Others
CUST005900,227,6,126.42999999999999,2,2,2,222,6,Hibernating
CUST005901,160,12,388.84999999999997,2,4,4,244,10,Cant Lose Them
CUST005902,159,8,393.39,2,3,4,234,9,At Risk
CUST005903,229,8,391.90999999999997,2,3,4,234,9,At Risk
CUST005904,339,4,119.96,1,2,1,121,4,Hibernating
CUST005905,370,6,279.91999999999996,1,2,3,123,6,Lost
CUST005906,216,10,397.84,2,4,4,244,10,Cant Lose Them
CUST005907,145,8,314.9,2,3,3,233,8,At Risk
CUST005908,298,4,130.95,2,2,2,222,6,Hibernating
CUST005909,181,6,306.40999999999997,2,2,3,223,7,Others
CUST005910,214,9,303.40999999999997,2,3,3,233,8,At Risk
CUST005911,413,9,292.39,1,3,3,133,7,At Risk
CUST005912,359,7,309.42999999999995,1,3,3,133,7,At Risk
CUST005913,287,2,149.97,2,1,2,212,5,Hibernating
CUST005914,132,3,73.47,2,1,1,211,4,Hibernating
CUST005915,292,7,197.92,2,3,2,232,7,Others
CUST005916,384,10,442.34,1,4,4,144,9,Cant Lose Them
CUST005917,229,2,76.97,2,1,1,211,4,Hibernating
CUST005918,415,7,334.9,1,3,3,133,7,At Risk
CUST005919,409,11,679.8199999999999,1,4,4,144,9,Cant Lose Them
CUST005920,449,6,195.94,1,2,2,122,5,Hibernating
CUST005921,302,9,208.39,1,3,2,132,6,Others
CUST005922,333,10,381.9,1,4,3,143,8,At Risk
CUST005923,422,10,315.84999999999997,1,4,3,143,8,At Risk
CUST005924,318,4,91.94999999999999,1,2,1,121,4,Hibernating
CUST005925,215,10,364.9,2,4,3,243,9,At Risk
CUST005926,221,2,63.959999999999994,2,1,1,211,4,Hibernating
CUST005927,295,5,472.88,2,2,4,224,8,Others
CUST005928,130,11,451.84999999999997,2,4,4,244,10,Cant Lose Them
CUST005929,254,11,339.88,2,4,3,243,9,At Risk
CUST005930,388,6,201.46,1,2,2,122,5,Hibernating
CUST005931,33,12,495.87,4,4,4,444,12,Champions
CUST005932,435,10,335.90999999999997,1,4,3,143,8,At Risk
CUST005933,391,2,114.97,1,1,1,111,3,Hibernating
CUST005934,220,8,167.91,2,3,2,232,7,Others
CUST005935,328,6,233.42,1,2,2,122,5,Hibernating
CUST005936,270,5,103.44999999999999,2,2,1,221,5,Hibernating
CUST005937,402,4,165.44,1,2,2,122,5,Hibernating
CUST005938,376,13,506.82,1,4,4,144,9,Cant Lose Them
CUST005939,118,7,239.92000000000002,2,3,3,233,8,At Risk
CUST005940,333,4,231.98,1,2,2,122,5,Hibernating
CUST005941,247,7,368.44,2,3,3,233,8,At Risk
CUST005942,278,2,44.97,2,1,1,211,4,Hibernating
CUST005943,191,7,270.91999999999996,2,3,3,233,8,At Risk
CUST005944,458,10,447.87,1,4,4,144,9,Cant Lose Them
CUST005945,382,6,243.94,1,2,3,123,6,Lost
CUST005946,190,6,379.91999999999996,2,2,3,223,7,Others
CUST005947,125,4,110.94999999999999,2,2,1,221,5,Hibernating
CUST005948,228,8,390.9,2,3,4,234,9,At Risk
CUST005949,316,4,121.44,1,2,1,121,4,Hibernating
CUST005950,295,4,107.96,2,2,1,221,5,Hibernating
CUST005951,405,10,441.86,1,4,4,144,9,Cant Lose Them
CUST005952,355,3,88.96,1,1,1,111,3,Hibernating
CUST005953,374,6,393.4,1,2,4,124,7,Lost
CUST005954,305,10,295.89,1,4,3,143,8,At Risk
CUST005955,119,8,218.39,2,3,2,232,7,Others
CUST005956,248,2,109.96,2,1,1,211,4,Hibernating
CUST005957,384,3,72.97,1,1,1,111,3,Hibernating
CUST005958,264,8,388.39,2,3,4,234,9,At Risk
CUST005959,324,7,224.92,1,3,2,132,6,Others
CUST005960,235,9,416.84999999999997,2,3,4,234,9,At Risk
CUST005961,158,7,256.9,2,3,3,233,8,At Risk
CUST005962,256,4,95.96,2,2,1,221,5,Hibernating
CUST005963,303,11,302.88,1,4,3,143,8,At Risk
CUST005964,199,7,169.93,2,3,2,232,7,Others
CUST005965,244,10,384.85999999999996,2,4,4,244,10,Cant Lose Them
CUST005966,168,13,527.3199999999999,2,4,4,244,10,Cant Lose Them
CUST005967,390,5,124.94,1,2,1,121,4,Hibernating
CUST005968,238,8,347.39,2,3,3,233,8,At Risk
CUST005969,426,3,77.97,1,1,1,111,3,Hibernating
CUST005970,435,4,254.93,1,2,3,123,6,Lost
CUST005971,261,8,574.9,2,3,4,234,9,At Risk
CUST005972,161,6,208.93,2,2,2,222,6,Hibernating
CUST005973,44,3,159.95,3,1,2,312,6,Potential Loyalists
CUST005974,111,10,381.85999999999996,2,4,3,243,9,At Risk
CUST005975,121,3,128.94,2,1,2,212,5,Hibernating
CUST005976,418,4,155.45,1,2,2,122,5,Hibernating
CUST005977,282,9,404.93,2,3,4,234,9,At Risk
CUST005978,312,6,206.92999999999998,1,2,2,122,5,Hibernating
CUST005979,30,11,526.88,4,4,4,444,12,Champions
CUST005980,140,18,652.26,2,4,4,244,10,Cant Lose Them
CUST005981,365,7,268.89,1,3,3,133,7,At Risk
CUST005982,300,2,38.98,2,1,1,211,4,Hibernating
CUST005983,254,7,370.88,2,3,3,233,8,At Risk
CUST005984,331,9,511.88,1,3,4,134,8,At Risk
CUST005985,446,4,173.95999999999998,1,2,2,122,5,Hibernating
CUST005986,246,7,200.42,2,3,2,232,7,Others
CUST005987,277,3,82.98,2,1,1,211,4,Hibernating
CUST005988,290,5,309.93,2,2,3,223,7,Others
CUST005989,528,9,204.39,1,3,2,132,6,Others
CUST005990,43,2,34.98,3,1,1,311,5,Potential Loyalists
CUST005991,343,7,280.44,1,3,3,133,7,At Risk
CUST005992,257,7,311.91999999999996,2,3,3,233,8,At Risk
CUST005993,331,2,161.97,1,1,2,112,4,Hibernating
CUST005994,199,4,236.93999999999997,2,2,3,223,7,Others
CUST005995,264,5,216.93,2,2,2,222,6,Hibernating
CUST005996,346,2,48.98,1,1,1,111,3,Hibernating
CUST005997,606,3,109.94999999999999,1,1,1,111,3,Hibernating
CUST005998,357,11,574.3100000000001,1,4,4,144,9,Cant Lose Them
CUST005999,178,15,395.32,2,4,4,244,10,Cant Lose Them
CUST006000,224,11,417.34999999999997,2,4,4,244,10,Cant Lose Them
CUST006001,221,5,208.94,2,2,2,222,6,Hibernating
CUST006002,76,4,174.96999999999997,3,2,2,322,7,Potential Loyalists
CUST006003,234,10,319.38,2,4,3,243,9,At Risk
CUST006004,349,9,257.90999999999997,1,3,3,133,7,At Risk
CUST006005,132,5,222.93999999999997,2,2,2,222,6,Hibernating
CUST006006,383,9,362.88,1,3,3,133,7,At Risk
CUST006007,322,12,338.36,1,4,3,143,8,At Risk
CUST006008,190,4,145.97,2,2,2,222,6,Hibernating
CUST006009,254,8,320.39,2,3,3,233,8,At Risk
CUST006010,442,8,200.41,1,3,2,132,6,Others
CUST006011,349,12,420.84999999999997,1,4,4,144,9,Cant Lose Them
CUST006012,270,3,144.95999999999998,2,1,2,212,5,Hibernating
CUST006013,244,9,262.88,2,3,3,233,8,At Risk
CUST006014,278,4,104.97,2,2,1,221,5,Hibernating
CUST006015,214,5,86.94999999999999,2,2,1,221,5,Hibernating
CUST006016,42,3,106.96,3,1,1,311,5,Potential Loyalists
CUST006017,490,4,143.47,1,2,2,122,5,Hibernating
CUST006018,286,4,106.44,2,2,1,221,5,Hibernating
CUST006019,312,3,84.97999999999999,1,1,1,111,3,Hibernating
CUST006020,263,5,156.97,2,2,2,222,6,Hibernating
CUST006021,190,6,246.94,2,2,3,223,7,Others
CUST006022,249,8,366.88,2,3,3,233,8,At Risk
CUST006023,97,9,392.39,3,3,4,334,10,Others
CUST006024,515,10,687.89,1,4,4,144,9,Cant Lose Them
CUST006025,136,9,378.39,2,3,3,233,8,At Risk
CUST006026,158,5,132.92999999999998,2,2,2,222,6,Hibernating
CUST006027,222,2,54.98,2,1,1,211,4,Hibernating
CUST006028,409,5,121.94,1,2,1,121,4,Hibernating
CUST006029,271,4,182.94,2,2,2,222,6,Hibernating
CUST006030,136,7,347.9,2,3,3,233,8,At Risk
CUST006031,405,14,438.82,1,4,4,144,9,Cant Lose Them
CUST006032,348,7,275.91999999999996,1,3,3,133,7,At Risk
CUST006033,328,4,101.44999999999999,1,2,1,121,4,Hibernating
CUST006034,347,10,268.88,1,4,3,143,8,At Risk
CUST006035,528,4,115.96,1,2,1,121,4,Hibernating
CUST006036,505,6,191.9,1,2,2,122,5,Hibernating
CUST006037,195,4,389.92999999999995,2,2,4,224,8,Others
CUST006038,445,2,134.94,1,1,2,112,4,Hibernating
CUST006039,311,5,166.45,1,2,2,122,5,Hibernating
CUST006040,323,8,602.87,1,3,4,134,8,At Risk
CUST006041,87,5,305.42999999999995,3,2,3,323,8,Potential Loyalists
CUST006042,251,9,208.39999999999998,2,3,2,232,7,Others
CUST006043,182,4,110.94999999999999,2,2,1,221,5,Hibernating
CUST006044,359,9,354.36,1,3,3,133,7,At Risk
CUST006045,385,8,321.9,1,3,3,133,7,At Risk
CUST006046,45,4,239.95,3,2,3,323,8,Potential Loyalists
CUST006047,267,7,357.86999999999995,2,3,3,233,8,At Risk
CUST006048,391,4,209.97,1,2,2,122,5,Hibernating
CUST006049,249,4,91.96,2,2,1,221,5,Hibernating
CUST006050,348,7,326.89,1,3,3,133,7,At Risk
CUST006051,307,8,290.91999999999996,1,3,3,133,7,At Risk
CUST006052,306,8,429.91999999999996,1,3,4,134,8,At Risk
CUST006053,240,6,264.90999999999997,2,2,3,223,7,Others
CUST006054,138,3,66.97,2,1,1,211,4,Hibernating
CUST006055,148,11,325.88,2,4,3,243,9,At Risk
CUST006056,346,6,262.40999999999997,1,2,3,123,6,Lost
CUST006057,272,8,180.43,2,3,2,232,7,Others
CUST006058,255,10,226.39,2,4,2,242,8,Others
CUST006059,224,4,380.44,2,2,3,223,7,Others
CUST006060,237,6,135.95,2,2,2,222,6,Hibernating
CUST006061,383,2,78.97,1,1,1,111,3,Hibernating
CUST006062,233,13,633.85,2,4,4,244,10,Cant Lose Them
CUST006063,125,6,225.92,2,2,2,222,6,Hibernating
CUST006064,350,10,597.85,1,4,4,144,9,Cant Lose Them
CUST006065,247,7,203.42,2,3,2,232,7,Others
