customer_id,original_segment
CUST005766,Hibernating
CUST005767,Hibernating
CUST005768,Hibernating
CUST005769,Hibernating
CUST005770,Hibernating
CUST005771,Hibernating
CUST005772,Hibernating
CUST005773,Hibernating
CUST005774,Hibernating
CUST005775,Hibernating
CUST005776,Hibernating
CUST005777,Hibernating
CUST005778,Hibernating
CUST005779,Hibernating
CUST005780,Hibernating
CUST005781,Hibernating
CUST005782,Hibernating
CUST005783,Hibernating
CUST005784,Hibernating
CUST005785,Hibernating
CUST005786,Hibernating
CUST005787,Hibernating
CUST005788,Hibernating
CUST005789,Hibernating
CUST005790,Hibernating
CUST005791,Hibernating
CUST005792,Hibernating
CUST005793,Hibernating
CUST005794,Hibernating
CUST005795,Hibernating
CUST005796,Hibernating
CUST005797,Hibernating
CUST005798,Hibernating
CUST005799,Hibernating
CUST005800,Hibernating
CUST005801,Hibernating
CUST005802,Hibernating
CUST005803,Hibernating
CUST005804,Hibernating
CUST005805,Hibernating
CUST005806,Hibernating
CUST005807,Hibernating
CUST005808,Hibernating
CUST005809,Hibernating
CUST005810,Hibernating
CUST005811,Hibernating
CUST005812,Hibernating
CUST005813,Hibernating
CUST005814,Hibernating
CUST005815,Hibernating
CUST005816,Hibernating
CUST005817,Hibernating
CUST005818,Hibernating
CUST005819,Hibernating
CUST005820,Hibernating
CUST005821,Hibernating
CUST005822,Hibernating
CUST005823,Hibernating
CUST005824,Hibernating
CUST005825,Hibernating
CUST005826,Hibernating
CUST005827,Hibernating
CUST005828,Hibernating
CUST005829,Hibernating
CUST005830,Hibernating
CUST005831,Hibernating
CUST005832,Hibernating
CUST005833,Hibernating
CUST005834,Hibernating
CUST005835,Hibernating
CUST005836,Hibernating
CUST005837,Hibernating
CUST005838,Hibernating
CUST005839,Hibernating
CUST005840,Hibernating
CUST005841,Hibernating
CUST005842,Hibernating
CUST005843,Hibernating
CUST005844,Hibernating
CUST005845,Hibernating
CUST005846,Hibernating
CUST005847,Hibernating
CUST005848,Hibernating
CUST005849,Hibernating
CUST005850,Hibernating
CUST005851,Hibernating
CUST005852,Hibernating
CUST005853,Hibernating
CUST005854,Hibernating
CUST005855,Hibernating
CUST005856,Hibernating
CUST005857,Hibernating
CUST005858,Hibernating
CUST005859,Hibernating
CUST005860,Hibernating
CUST005861,Hibernating
CUST005862,Hibernating
CUST005863,Hibernating
CUST005864,Hibernating
CUST005865,Hibernating
CUST005866,Hibernating
CUST005867,Hibernating
CUST005868,Hibernating
CUST005869,Hibernating
CUST005870,Hibernating
CUST005871,Hibernating
CUST005872,Hibernating
CUST005873,Hibernating
CUST005874,Hibernating
CUST005875,Hibernating
CUST005876,Hibernating
CUST005877,Hibernating
CUST005878,Hibernating
CUST005879,Hibernating
CUST005880,Hibernating
CUST005881,Hibernating
CUST005882,Hibernating
CUST005883,Hibernating
CUST005884,Hibernating
CUST005885,Hibernating
CUST005886,Hibernating
CUST005887,Hibernating
CUST005888,Hibernating
CUST005889,Hibernating
CUST005890,Hibernating
CUST005891,Hibernating
CUST005892,Hibernating
CUST005893,Hibernating
CUST005894,Hibernating
CUST005895,Hibernating
CUST005896,Hibernating
CUST005897,Hibernating
CUST005898,Hibernating
CUST005899,Hibernating
CUST005900,Hibernating
CUST005901,Hibernating
CUST005902,Hibernating
CUST005903,Hibernating
CUST005904,Hibernating
CUST005905,Hibernating
CUST005906,Hibernating
CUST005907,Hibernating
CUST005908,Hibernating
CUST005909,Hibernating
CUST005910,Hibernating
CUST005911,Hibernating
CUST005912,Hibernating
CUST005913,Hibernating
CUST005914,Hibernating
CUST005915,Hibernating
CUST005916,Hibernating
CUST005917,Hibernating
CUST005918,Hibernating
CUST005919,Hibernating
CUST005920,Hibernating
CUST005921,Hibernating
CUST005922,Hibernating
CUST005923,Hibernating
CUST005924,Hibernating
CUST005925,Hibernating
CUST005926,Hibernating
CUST005927,Hibernating
CUST005928,Hibernating
CUST005929,Hibernating
CUST005930,Hibernating
CUST005931,Hibernating
CUST005932,Hibernating
CUST005933,Hibernating
CUST005934,Hibernating
CUST005935,Hibernating
CUST005936,Hibernating
CUST005937,Hibernating
CUST005938,Hibernating
CUST005939,Hibernating
CUST005940,Hibernating
CUST005941,Hibernating
CUST005942,Hibernating
CUST005943,Hibernating
CUST005944,Hibernating
CUST005945,Hibernating
CUST005946,Hibernating
CUST005947,Hibernating
CUST005948,Hibernating
CUST005949,Hibernating
CUST005950,Hibernating
CUST005951,Hibernating
CUST005952,Hibernating
CUST005953,Hibernating
CUST005954,Hibernating
CUST005955,Hibernating
CUST005956,Hibernating
CUST005957,Hibernating
CUST005958,Hibernating
CUST005959,Hibernating
CUST005960,Hibernating
CUST005961,Hibernating
CUST005962,Hibernating
CUST005963,Hibernating
CUST005964,Hibernating
CUST005965,Hibernating
CUST005966,Hibernating
CUST005967,Hibernating
CUST005968,Hibernating
CUST005969,Hibernating
CUST005970,Hibernating
CUST005971,Hibernating
CUST005972,Hibernating
CUST005973,Hibernating
CUST005974,Hibernating
CUST005975,Hibernating
CUST005976,Hibernating
CUST005977,Hibernating
CUST005978,Hibernating
CUST005979,Hibernating
CUST005980,Hibernating
CUST005981,Hibernating
CUST005982,Hibernating
CUST005983,Hibernating
CUST005984,Hibernating
CUST005985,Hibernating
CUST005986,Hibernating
CUST005987,Hibernating
CUST005988,Hibernating
CUST005989,Hibernating
CUST005990,Hibernating
CUST005991,Hibernating
CUST005992,Hibernating
CUST005993,Hibernating
CUST005994,Hibernating
CUST005995,Hibernating
CUST005996,Hibernating
CUST005997,Hibernating
CUST005998,Hibernating
CUST005999,Hibernating
CUST006000,Hibernating
CUST006001,Hibernating
CUST006002,Hibernating
CUST006003,Hibernating
CUST006004,Hibernating
CUST006005,Hibernating
CUST006006,Hibernating
CUST006007,Hibernating
CUST006008,Hibernating
CUST006009,Hibernating
CUST006010,Hibernating
CUST006011,Hibernating
CUST006012,Hibernating
CUST006013,Hibernating
CUST006014,Hibernating
CUST006015,Hibernating
CUST006016,Hibernating
CUST006017,Hibernating
CUST006018,Hibernating
CUST006019,Hibernating
CUST006020,Hibernating
CUST006021,Hibernating
CUST006022,Hibernating
CUST006023,Hibernating
CUST006024,Hibernating
CUST006025,Hibernating
CUST006026,Hibernating
CUST006027,Hibernating
CUST006028,Hibernating
CUST006029,Hibernating
CUST006030,Hibernating
CUST006031,Hibernating
CUST006032,Hibernating
CUST006033,Hibernating
CUST006034,Hibernating
CUST006035,Hibernating
CUST006036,Hibernating
CUST006037,Hibernating
CUST006038,Hibernating
CUST006039,Hibernating
CUST006040,Hibernating
CUST006041,Hibernating
CUST006042,Hibernating
CUST006043,Hibernating
CUST006044,Hibernating
CUST006045,Hibernating
CUST006046,Hibernating
CUST006047,Hibernating
CUST006048,Hibernating
CUST006049,Hibernating
CUST006050,Hibernating
CUST006051,Hibernating
CUST006052,Hibernating
CUST006053,Hibernating
CUST006054,Hibernating
CUST006055,Hibernating
CUST006056,Hibernating
CUST006057,Hibernating
CUST006058,Hibernating
CUST006059,Hibernating
CUST006060,Hibernating
CUST006061,Hibernating
CUST006062,Hibernating
CUST006063,Hibernating
CUST006064,Hibernating
CUST006065,Hibernating
CUST006066,Hibernating
CUST006067,Hibernating
CUST006068,Hibernating
CUST006069,Hibernating
CUST006070,Hibernating
CUST006071,Hibernating
CUST006072,Hibernating
CUST006073,Hibernating
CUST006074,Hibernating
CUST006075,Hibernating
CUST006076,Hibernating
CUST006077,Hibernating
CUST006078,Hibernating
CUST006079,Hibernating
CUST006080,Hibernating
CUST006081,Hibernating
CUST006082,Hibernating
CUST006083,Hibernating
CUST006084,Hibernating
CUST006085,Hibernating
CUST006086,Hibernating
CUST006087,Hibernating
CUST006088,Hibernating
CUST006089,Hibernating
CUST006090,Hibernating
CUST006091,Hibernating
CUST006092,Hibernating
CUST006093,Hibernating
CUST006094,Hibernating
CUST006095,Hibernating
CUST006096,Hibernating
CUST006097,Hibernating
CUST006098,Hibernating
CUST006099,Hibernating
CUST006100,Hibernating
CUST006101,Hibernating
CUST006102,Hibernating
CUST006103,Hibernating
CUST006104,Hibernating
CUST006105,Hibernating
CUST006106,Hibernating
CUST006107,Hibernating
CUST006108,Hibernating
CUST006109,Hibernating
CUST006110,Hibernating
CUST006111,Hibernating
CUST006112,Hibernating
CUST006113,Hibernating
CUST006114,Hibernating
CUST006115,Hibernating
CUST006116,Hibernating
CUST006117,Hibernating
CUST006118,Hibernating
CUST006119,Hibernating
CUST006120,Hibernating
CUST006121,Hibernating
CUST006122,Hibernating
CUST006123,Hibernating
CUST006124,Hibernating
CUST006125,Hibernating
CUST006126,Hibernating
CUST006127,Hibernating
CUST006128,Hibernating
CUST006129,Hibernating
CUST006130,Hibernating
CUST006131,Hibernating
CUST006132,Hibernating
CUST006133,Hibernating
CUST006134,Hibernating
CUST006135,Hibernating
CUST006136,Hibernating
CUST006137,Hibernating
CUST006138,Hibernating
CUST006139,Hibernating
CUST006140,Hibernating
CUST006141,Hibernating
CUST006142,Hibernating
CUST006143,Hibernating
CUST006144,Hibernating
CUST006145,Hibernating
CUST006146,Hibernating
CUST006147,Hibernating
CUST006148,Hibernating
CUST006149,Hibernating
CUST006150,Hibernating
CUST006151,Hibernating
CUST006152,Hibernating
CUST006153,Hibernating
CUST006154,Hibernating
CUST006155,Hibernating
CUST006156,Hibernating
CUST006157,Hibernating
CUST006158,Hibernating
CUST006159,Hibernating
CUST006160,Hibernating
CUST006161,Hibernating
CUST006162,Hibernating
CUST006163,Hibernating
CUST006164,Hibernating
CUST006165,Hibernating
CUST006166,Hibernating
CUST006167,Hibernating
CUST006168,Hibernating
CUST006169,Hibernating
CUST006170,Hibernating
CUST006171,Hibernating
CUST006172,Hibernating
CUST006173,Hibernating
CUST006174,Hibernating
CUST006175,Hibernating
CUST006176,Hibernating
CUST006177,Hibernating
CUST006178,Hibernating
CUST006179,Hibernating
CUST006180,Hibernating
CUST006181,Hibernating
CUST006182,Hibernating
CUST006183,Hibernating
CUST006184,Hibernating
CUST006185,Hibernating
CUST006186,Hibernating
CUST006187,Hibernating
CUST006188,Hibernating
CUST006189,Hibernating
CUST006190,Hibernating
CUST006191,Hibernating
CUST006192,Hibernating
CUST006193,Hibernating
CUST006194,Hibernating
CUST006195,Hibernating
CUST006196,Hibernating
CUST006197,Hibernating
CUST006198,Hibernating
CUST006199,Hibernating
CUST006200,Hibernating
CUST006201,Hibernating
CUST006202,Hibernating
CUST006203,Hibernating
CUST006204,Hibernating
CUST006205,Hibernating
CUST006206,Hibernating
CUST006207,Hibernating
CUST006208,Hibernating
CUST006209,Hibernating
CUST006210,Hibernating
CUST006211,Hibernating
CUST006212,Hibernating
CUST006213,Hibernating
CUST006214,Hibernating
CUST006215,Hibernating
CUST006216,Hibernating
CUST006217,Hibernating
CUST006218,Hibernating
CUST006219,Hibernating
CUST006220,Hibernating
CUST006221,Hibernating
CUST006222,Hibernating
CUST006223,Hibernating
CUST006224,Hibernating
CUST006225,Hibernating
CUST006226,Hibernating
CUST006227,Hibernating
CUST006228,Hibernating
CUST006229,Hibernating
CUST006230,Hibernating
CUST006231,Hibernating
CUST006232,Hibernating
CUST006233,Hibernating
CUST006234,Hibernating
CUST006235,Hibernating
CUST006236,Hibernating
CUST006237,Hibernating
CUST006238,Hibernating
CUST006239,Hibernating
CUST006240,Hibernating
CUST006241,Hibernating
CUST006242,Hibernating
CUST006243,Hibernating
CUST006244,Hibernating
CUST006245,Hibernating
CUST006246,Hibernating
CUST006247,Hibernating
CUST006248,Hibernating
CUST006249,Hibernating
CUST006250,Hibernating
CUST006251,Hibernating
CUST006252,Hibernating
CUST006253,Hibernating
CUST006254,Hibernating
CUST006255,Hibernating
CUST006256,Hibernating
CUST006257,Hibernating
CUST006258,Hibernating
CUST006259,Hibernating
CUST006260,Hibernating
CUST006261,Hibernating
CUST006262,Hibernating
CUST006263,Hibernating
CUST006264,Hibernating
CUST006265,Hibernating
CUST006266,Hibernating
CUST006267,Hibernating
CUST006268,Hibernating
CUST006269,Hibernating
CUST006270,Hibernating
CUST006271,Hibernating
CUST006272,Hibernating
CUST006273,Hibernating
CUST006274,Hibernating
CUST006275,Hibernating
CUST006276,Hibernating
CUST006277,Hibernating
CUST006278,Hibernating
CUST006279,Hibernating
CUST006280,Hibernating
CUST006281,Hibernating
CUST006282,Hibernating
CUST006283,Hibernating
CUST006284,Hibernating
CUST006285,Hibernating
CUST006286,Hibernating
CUST006287,Hibernating
CUST006288,Hibernating
CUST006289,Hibernating
CUST006290,Hibernating
CUST006291,Hibernating
CUST006292,Hibernating
CUST006293,Hibernating
CUST006294,Hibernating
CUST006295,Hibernating
CUST006296,Hibernating
CUST006297,Hibernating
CUST006298,Hibernating
CUST006299,Hibernating
CUST006300,Hibernating
CUST006301,Hibernating
CUST006302,Hibernating
CUST006303,Hibernating
CUST006304,Hibernating
CUST006305,Hibernating
CUST006306,Hibernating
CUST006307,Hibernating
CUST006308,Hibernating
CUST006309,Hibernating
CUST006310,Hibernating
CUST006311,Hibernating
CUST006312,Hibernating
CUST006313,Hibernating
CUST006314,Hibernating
CUST006315,Hibernating
CUST006316,Hibernating
CUST006317,Hibernating
CUST006318,Hibernating
CUST006319,Hibernating
CUST006320,Hibernating
CUST006321,Hibernating
CUST006322,Hibernating
CUST006323,Hibernating
CUST006324,Hibernating
CUST006325,Hibernating
CUST006326,Hibernating
CUST006327,Hibernating
CUST006328,Hibernating
CUST006329,Hibernating
CUST006330,Hibernating
CUST006331,Hibernating
CUST006332,Hibernating
CUST006333,Hibernating
CUST006334,Hibernating
CUST006335,Hibernating
CUST006336,Hibernating
CUST006337,Hibernating
CUST006338,Hibernating
CUST006339,Hibernating
CUST006340,Hibernating
CUST006341,Hibernating
CUST006342,Hibernating
CUST006343,Hibernating
CUST006344,Hibernating
CUST006345,Hibernating
CUST006346,Hibernating
CUST006347,Hibernating
CUST006348,Hibernating
CUST006349,Hibernating
CUST006350,Hibernating
CUST006351,Hibernating
CUST006352,Hibernating
CUST006353,Hibernating
CUST006354,Hibernating
CUST006355,Hibernating
CUST006356,Hibernating
CUST006357,Hibernating
CUST006358,Hibernating
CUST006359,Hibernating
CUST006360,Hibernating
CUST006361,Hibernating
CUST006362,Hibernating
CUST006363,Hibernating
CUST006364,Hibernating
CUST006365,Hibernating
CUST006366,Hibernating
CUST006367,Hibernating
CUST006368,Hibernating
CUST006369,Hibernating
CUST006370,Hibernating
CUST006371,Hibernating
CUST006372,Hibernating
CUST006373,Hibernating
CUST006374,Hibernating
CUST006375,Hibernating
CUST006376,Hibernating
CUST006377,Hibernating
CUST006378,Hibernating
CUST006379,Hibernating
CUST006380,Hibernating
CUST006381,Hibernating
CUST006382,Hibernating
CUST006383,Hibernating
CUST006384,Hibernating
CUST006385,Hibernating
CUST006386,Hibernating
CUST006387,Hibernating
CUST006388,Hibernating
CUST006389,Hibernating
CUST006390,Hibernating
CUST006391,Hibernating
CUST006392,Hibernating
CUST006393,Hibernating
CUST006394,Hibernating
CUST006395,Hibernating
CUST006396,Hibernating
CUST006397,Hibernating
CUST006398,Hibernating
CUST006399,Hibernating
CUST006400,Hibernating
CUST006401,Hibernating
CUST006402,Hibernating
CUST006403,Hibernating
CUST006404,Hibernating
CUST006405,Hibernating
CUST006406,Hibernating
CUST006407,Hibernating
CUST006408,Hibernating
CUST006409,Hibernating
CUST006410,Hibernating
CUST006411,Hibernating
CUST006412,Hibernating
CUST006413,Hibernating
CUST006414,Hibernating
CUST006415,Hibernating
CUST006416,Hibernating
CUST006417,Hibernating
CUST006418,Hibernating
CUST006419,Hibernating
CUST006420,Hibernating
CUST006421,Hibernating
CUST006422,Hibernating
CUST006423,Hibernating
CUST006424,Hibernating
CUST006425,Hibernating
CUST006426,Hibernating
CUST006427,Hibernating
CUST006428,Hibernating
CUST006429,Hibernating
CUST006430,Hibernating
CUST006431,Hibernating
CUST006432,Hibernating
CUST006433,Hibernating
CUST006434,Hibernating
CUST006435,Hibernating
CUST006436,Hibernating
CUST006437,Hibernating
CUST006438,Hibernating
CUST006439,Hibernating
CUST006440,Hibernating
CUST006441,Hibernating
CUST006442,Hibernating
CUST006443,Hibernating
CUST006444,Hibernating
CUST006445,Hibernating
CUST006446,Hibernating
CUST006447,Hibernating
CUST006448,Hibernating
CUST006449,Hibernating
CUST006450,Hibernating
CUST006451,Hibernating
CUST006452,Hibernating
CUST006453,Hibernating
CUST006454,Hibernating
CUST006455,Hibernating
CUST006456,Hibernating
CUST006457,Hibernating
CUST006458,Hibernating
CUST006459,Hibernating
CUST006460,Hibernating
CUST006461,Hibernating
CUST006462,Hibernating
CUST006463,Hibernating
CUST006464,Hibernating
CUST006465,Hibernating
CUST006466,Hibernating
CUST006467,Hibernating
CUST006468,Hibernating
CUST006469,Hibernating
CUST006470,Hibernating
CUST006471,Hibernating
CUST006472,Hibernating
CUST006473,Hibernating
CUST006474,Hibernating
CUST006475,Hibernating
CUST006476,Hibernating
CUST006477,Hibernating
CUST006478,Hibernating
CUST006479,Hibernating
CUST006480,Hibernating
CUST006481,Hibernating
CUST006482,Hibernating
CUST006483,Hibernating
CUST006484,Hibernating
CUST006485,Hibernating
CUST006486,Hibernating
CUST006487,Hibernating
CUST006488,Hibernating
CUST006489,Hibernating
CUST006490,Hibernating
CUST006491,Hibernating
CUST006492,Hibernating
CUST006493,Hibernating
CUST006494,Hibernating
CUST006495,Hibernating
CUST006496,Hibernating
CUST006497,Hibernating
CUST006498,Hibernating
CUST006499,Hibernating
CUST006500,Hibernating
CUST006501,Hibernating
CUST006502,Hibernating
CUST006503,Hibernating
CUST006504,Hibernating
CUST006505,Hibernating
CUST006506,Hibernating
CUST006507,Hibernating
CUST006508,Hibernating
CUST006509,Hibernating
CUST006510,Hibernating
CUST006511,Hibernating
CUST006512,Hibernating
CUST006513,Hibernating
CUST006514,Hibernating
CUST006515,Hibernating
CUST006516,Hibernating
CUST006517,Hibernating
CUST006518,Hibernating
CUST006519,Hibernating
CUST006520,Hibernating
CUST006521,Hibernating
CUST006522,Hibernating
CUST006523,Hibernating
CUST006524,Hibernating
CUST006525,Hibernating
CUST006526,Hibernating
CUST006527,Hibernating
CUST006528,Hibernating
CUST006529,Hibernating
CUST006530,Hibernating
CUST006531,Hibernating
CUST006532,Hibernating
CUST006533,Hibernating
CUST006534,Hibernating
CUST006535,Hibernating
CUST006536,Hibernating
CUST006537,Hibernating
CUST006538,Hibernating
CUST006539,Hibernating
CUST006540,Hibernating
CUST006541,Hibernating
CUST006542,Hibernating
CUST006543,Hibernating
CUST006544,Hibernating
CUST006545,Hibernating
CUST006546,Hibernating
CUST006547,Hibernating
CUST006548,Hibernating
CUST006549,Hibernating
CUST006550,Hibernating
CUST006551,Hibernating
CUST006552,Hibernating
CUST006553,Hibernating
CUST006554,Hibernating
CUST006555,Hibernating
CUST006556,Hibernating
CUST006557,Hibernating
CUST006558,Hibernating
CUST006559,Hibernating
CUST006560,Hibernating
CUST006561,Hibernating
CUST006562,Hibernating
CUST006563,Hibernating
CUST006564,Hibernating
CUST006565,Hibernating
CUST006566,Hibernating
CUST006567,Hibernating
CUST006568,Hibernating
CUST006569,Hibernating
CUST006570,Hibernating
CUST006571,Hibernating
CUST006572,Hibernating
CUST006573,Hibernating
CUST006574,Hibernating
CUST006575,Hibernating
CUST006576,Hibernating
CUST006577,Hibernating
CUST006578,Hibernating
CUST006579,Hibernating
CUST006580,Hibernating
CUST006581,Hibernating
CUST006582,Hibernating
CUST006583,Hibernating
CUST006584,Hibernating
CUST006585,Hibernating
CUST006586,Hibernating
CUST006587,Hibernating
CUST006588,Hibernating
CUST006589,Hibernating
CUST006590,Hibernating
CUST006591,Hibernating
CUST006592,Hibernating
CUST006593,Hibernating
CUST006594,Hibernating
CUST006595,Hibernating
CUST006596,Hibernating
CUST006597,Hibernating
CUST006598,Hibernating
CUST006599,Hibernating
CUST006600,Hibernating
CUST006601,Hibernating
CUST006602,Hibernating
CUST006603,Hibernating
CUST006604,Hibernating
CUST006605,Hibernating
CUST006606,Hibernating
CUST006607,Hibernating
CUST006608,Hibernating
CUST006609,Hibernating
CUST006610,Hibernating
CUST006611,Hibernating
CUST006612,Hibernating
CUST006613,Hibernating
CUST006614,Hibernating
CUST006615,Hibernating
CUST006616,Hibernating
CUST006617,Hibernating
CUST006618,Hibernating
CUST006619,Hibernating
CUST006620,Hibernating
CUST006621,Hibernating
CUST006622,Hibernating
CUST006623,Hibernating
CUST006624,Hibernating
CUST006625,Hibernating
CUST006626,Hibernating
CUST006627,Hibernating
CUST006628,Hibernating
CUST006629,Hibernating
CUST006630,Hibernating
CUST006631,Hibernating
CUST006632,Hibernating
CUST006633,Hibernating
CUST006634,Hibernating
CUST006635,Hibernating
CUST006636,Hibernating
CUST006637,Hibernating
CUST006638,Hibernating
CUST006639,Hibernating
CUST006640,Hibernating
CUST006641,Hibernating
CUST006642,Hibernating
CUST006643,Hibernating
CUST006644,Hibernating
CUST006645,Hibernating
CUST006646,Hibernating
CUST006647,Hibernating
CUST006648,Hibernating
CUST006649,Hibernating
CUST006650,Hibernating
CUST006651,Hibernating
CUST006652,Hibernating
CUST006653,Hibernating
CUST006654,Hibernating
CUST006655,Hibernating
CUST006656,Hibernating
CUST006657,Hibernating
CUST006658,Hibernating
CUST006659,Hibernating
CUST006660,Hibernating
CUST006661,Hibernating
CUST006662,Hibernating
CUST006663,Hibernating
CUST006664,Hibernating
CUST006665,Hibernating
CUST006666,Hibernating
CUST006667,Hibernating
CUST006668,Hibernating
CUST006669,Hibernating
CUST006670,Hibernating
CUST006671,Hibernating
CUST006672,Hibernating
CUST006673,Hibernating
CUST006674,Hibernating
CUST006675,Hibernating
CUST006676,Hibernating
CUST006677,Hibernating
CUST006678,Hibernating
CUST006679,Hibernating
CUST006680,Hibernating
CUST006681,Hibernating
CUST006682,Hibernating
CUST006683,Hibernating
CUST006684,Hibernating
CUST006685,Hibernating
CUST006686,Hibernating
CUST006687,Hibernating
CUST006688,Hibernating
CUST006689,Hibernating
CUST006690,Hibernating
CUST006691,Hibernating
CUST006692,Hibernating
CUST006693,Hibernating
CUST006694,Hibernating
CUST006695,Hibernating
CUST006696,Hibernating
CUST006697,Hibernating
CUST006698,Hibernating
CUST006699,Hibernating
CUST006700,Hibernating
CUST006701,Hibernating
CUST006702,Hibernating
CUST006703,Hibernating
CUST006704,Hibernating
CUST006705,Hibernating
CUST006706,Hibernating
CUST006707,Hibernating
CUST006708,Hibernating
CUST006709,Hibernating
CUST006710,Hibernating
CUST006711,Hibernating
CUST006712,Hibernating
CUST006713,Hibernating
CUST006714,Hibernating
CUST006715,Hibernating
CUST006716,Hibernating
CUST006717,Hibernating
CUST006718,Hibernating
CUST006719,Hibernating
CUST006720,Hibernating
CUST006721,Hibernating
CUST006722,Hibernating
CUST006723,Hibernating
CUST006724,Hibernating
CUST006725,Hibernating
CUST006726,Hibernating
CUST006727,Hibernating
CUST006728,Hibernating
CUST006729,Hibernating
CUST006730,Hibernating
CUST006731,Hibernating
CUST006732,Hibernating
CUST006733,Hibernating
CUST006734,Hibernating
CUST006735,Hibernating
CUST006736,Hibernating
CUST006737,Hibernating
CUST006738,Hibernating
CUST006739,Hibernating
CUST006740,Hibernating
CUST006741,Hibernating
CUST006742,Hibernating
CUST006743,Hibernating
CUST006744,Hibernating
CUST006745,Hibernating
CUST006746,Hibernating
CUST006747,Hibernating
CUST006748,Hibernating
CUST006749,Hibernating
CUST006750,Hibernating
CUST006751,Hibernating
CUST006752,Hibernating
CUST006753,Hibernating
CUST006754,Hibernating
CUST006755,Hibernating
CUST006756,Hibernating
CUST006757,Hibernating
CUST006758,Hibernating
CUST006759,Hibernating
CUST006760,Hibernating
CUST006761,Hibernating
CUST006762,Hibernating
CUST006763,Hibernating
CUST006764,Hibernating
CUST006765,Hibernating
CUST006766,Hibernating
CUST006767,Hibernating
CUST006768,Hibernating
CUST006769,Hibernating
CUST006770,Hibernating
CUST006771,Hibernating
CUST006772,Hibernating
CUST006773,Hibernating
CUST006774,Hibernating
CUST006775,Hibernating
CUST006776,Hibernating
CUST006777,Hibernating
CUST006778,Hibernating
CUST006779,Hibernating
CUST006780,Hibernating
CUST006781,Hibernating
CUST006782,Hibernating
CUST006783,Hibernating
CUST006784,Hibernating
CUST006785,Hibernating
CUST006786,Hibernating
CUST006787,Hibernating
CUST006788,Hibernating
CUST006789,Hibernating
CUST006790,Hibernating
CUST006791,Hibernating
CUST006792,Hibernating
CUST006793,Hibernating
CUST006794,Hibernating
CUST006795,Hibernating
CUST006796,Hibernating
CUST006797,Hibernating
CUST006798,Hibernating
CUST006799,Hibernating
CUST006800,Hibernating
CUST006801,Hibernating
CUST006802,Hibernating
CUST006803,Hibernating
CUST006804,Hibernating
CUST006805,Hibernating
CUST006806,Hibernating
CUST006807,Hibernating
CUST006808,Hibernating
CUST006809,Hibernating
CUST006810,Hibernating
CUST006811,Hibernating
CUST006812,Hibernating
CUST006813,Hibernating
CUST006814,Hibernating
CUST006815,Hibernating
CUST006816,Hibernating
CUST006817,Hibernating
CUST006818,Hibernating
CUST006819,Hibernating
CUST006820,Hibernating
CUST006821,Hibernating
CUST006822,Hibernating
CUST006823,Hibernating
CUST006824,Hibernating
CUST006825,Hibernating
CUST006826,Hibernating
CUST006827,Hibernating
CUST006828,Hibernating
CUST006829,Hibernating
CUST006830,Hibernating
CUST006831,Hibernating
CUST006832,Hibernating
CUST006833,Hibernating
CUST006834,Hibernating
CUST006835,Hibernating
CUST006836,Hibernating
CUST006837,Hibernating
CUST006838,Hibernating
CUST006839,Hibernating
CUST006840,Hibernating
CUST006841,Hibernating
CUST006842,Hibernating
CUST006843,Hibernating
CUST006844,Hibernating
CUST006845,Hibernating
CUST006846,Hibernating
CUST006847,Hibernating
CUST006848,Hibernating
CUST006849,Hibernating
CUST006850,Hibernating
CUST006851,Hibernating
CUST006852,Hibernating
CUST006853,Hibernating
CUST006854,Hibernating
CUST006855,Hibernating
CUST006856,Hibernating
CUST006857,Hibernating
CUST006858,Hibernating
CUST006859,Hibernating
CUST006860,Hibernating
CUST006861,Hibernating
CUST006862,Hibernating
CUST006863,Hibernating
CUST006864,Hibernating
CUST006865,Hibernating
CUST006866,Hibernating
CUST006867,Hibernating
CUST006868,Hibernating
CUST006869,Hibernating
CUST006870,Hibernating
CUST006871,Hibernating
CUST006872,Hibernating
CUST006873,Hibernating
CUST006874,Hibernating
CUST006875,Hibernating
CUST006876,Hibernating
CUST006877,Hibernating
CUST006878,Hibernating
CUST006879,Hibernating
CUST006880,Hibernating
CUST006881,Hibernating
CUST006882,Hibernating
CUST006883,Hibernating
CUST006884,Hibernating
CUST006885,Hibernating
CUST006886,Hibernating
CUST006887,Hibernating
CUST006888,Hibernating
CUST006889,Hibernating
CUST006890,Hibernating
CUST006891,Hibernating
CUST006892,Hibernating
CUST006893,Hibernating
CUST006894,Hibernating
CUST006895,Hibernating
CUST006896,Hibernating
CUST006897,Hibernating
CUST006898,Hibernating
CUST006899,Hibernating
CUST006900,Hibernating
CUST006901,Hibernating
CUST006902,Hibernating
CUST006903,Hibernating
CUST006904,Hibernating
CUST006905,Hibernating
CUST006906,Hibernating
CUST006907,Hibernating
CUST006908,Hibernating
CUST006909,Hibernating
CUST006910,Hibernating
CUST006911,Hibernating
CUST006912,Hibernating
CUST006913,Hibernating
CUST006914,Hibernating
CUST006915,Hibernating
CUST006916,Hibernating
CUST006917,Hibernating
CUST006918,Hibernating
CUST006919,Hibernating
CUST006920,Hibernating
CUST006921,Hibernating
CUST006922,Hibernating
CUST006923,Hibernating
CUST006924,Hibernating
CUST006925,Hibernating
CUST006926,Hibernating
CUST006927,Hibernating
CUST006928,Hibernating
CUST006929,Hibernating
CUST006930,Hibernating
